trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,shape_dist_traveled,timepoint
1,09:00:00,09:00:00,420,1,ETTABEN,0,0,0
1,09:10:00,09:10:00,404,2,AGIL,0,2.5,0
1,09:13:00,09:13:00,370,3,CROISEMENT ESSAIED,0,3,0
1,09:17:00,09:17:00,425,4,ERRAHBA,0,4,0
2,09:30:00,09:30:00,425,1,ERRAHBA,0,0,0
2,09:34:00,09:34:00,370,2,CROISEMENT ESSAIED,0,1,0
2,09:37:00,09:37:00,404,3,AGIL,0,1.5,0
2,09:47:00,09:47:00,420,4,ETTABEN,0,4,0
3,10:00:00,10:00:00,420,1,ETTABEN,0,0,0
3,10:10:00,10:10:00,404,2,AGIL,0,2.5,0
3,10:13:00,10:13:00,370,3,CROISEMENT ESSAIED,0,3,0
3,10:17:00,10:17:00,425,4,ERRAHBA,0,4,0
4,10:30:00,10:30:00,425,1,ERRAHBA,0,0,0
4,10:34:00,10:34:00,370,2,CROISEMENT ESSAIED,0,1,0
4,10:37:00,10:37:00,404,3,AGIL,0,1.5,0
4,10:47:00,10:47:00,420,4,ETTABEN,0,4,0
5,08:30:00,08:30:00,412,1,ZONE INDUST,0,0,0
5,08:32:00,08:32:00,374,2,echebilia,0,0.8,0
5,08:33:00,08:33:00,375,3,gouvernerat,0,1.1,0
5,08:37:00,08:37:00,344,4,HOPITAL,0,2.1,0
5,08:38:00,08:38:00,425,5,ERRAHBA,0,2.5,0
5,08:39:00,08:39:00,401,6,AWLED FARHAN,0,3,0
5,08:41:00,08:41:00,433,7,BAB KHOUKHA,0,3.7,0
5,08:45:00,08:45:00,432,8,BAB JEDID,0,4.1,0
6,10:10:00,10:10:00,432,1,BAB JEDID,0,0,0
6,10:14:00,10:14:00,433,2,BAB KHOUKHA,0,.4,0
6,10:16:00,10:16:00,401,3,AWLED FARHAN,0,1.1,0
6,10:17:00,10:17:00,425,4,ERRAHBA,0,1.6,0
6,10:18:00,10:18:00,344,5,HOPITAL,0,2,0
6,10:22:00,10:22:00,375,6,gouvernerat,0,3,0
6,10:23:00,10:23:00,374,7,echebilia,0,3.3,0
6,10:25:00,10:25:00,412,8,ZONE INDUST,0,4.1,0
7,10:30:00,10:30:00,412,1,ZONE INDUST,0,0,0
7,10:32:00,10:32:00,374,2,echebilia,0,.8,0
7,10:33:00,10:33:00,375,3,gouvernerat,0,1.1,0
7,10:37:00,10:37:00,344,4,HOPITAL,0,2.1,0
7,10:38:00,10:38:00,425,5,ERRAHBA,0,2.5,0
7,10:39:00,10:39:00,401,6,AWLED FARHAN,0,3,0
7,10:41:00,10:41:00,433,7,BAB KHOUKHA,0,3.7,0
7,10:45:00,10:45:00,432,8,BAB JEDID,0,4.1,0
8,16:10:00,16:10:00,432,1,BAB JEDID,0,0,0
8,16:14:00,16:14:00,433,2,BAB KHOUKHA,0,.4,0
8,16:16:00,16:16:00,401,3,AWLED FARHAN,0,1.1,0
8,16:17:00,16:17:00,425,4,ERRAHBA,0,1.6,0
8,16:18:00,16:18:00,344,5,HOPITAL,0,2,0
8,16:22:00,16:22:00,375,6,gouvernerat,0,3,0
8,16:23:00,16:23:00,374,7,echebilia,0,3.3,0
8,16:25:00,16:25:00,412,8,ZONE INDUST,0,4.1,0
9,16:30:00,16:30:00,412,1,ZONE INDUST,0,0,0
9,16:32:00,16:32:00,374,2,echebilia,0,.8,0
9,16:33:00,16:33:00,375,3,gouvernerat,0,1.1,0
9,16:37:00,16:37:00,344,4,HOPITAL,0,2.1,0
9,16:38:00,16:38:00,425,5,ERRAHBA,0,2.5,0
9,16:39:00,16:39:00,401,6,AWLED FARHAN,0,3,0
9,16:41:00,16:41:00,433,7,BAB KHOUKHA,0,3.7,0
9,16:45:00,16:45:00,432,8,BAB JEDID,0,4.1,0
10,18:25:00,18:25:00,432,1,BAB JEDID,0,0,0
10,18:29:00,18:29:00,433,2,BAB KHOUKHA,0,.4,0
10,18:31:00,18:31:00,401,3,AWLED FARHAN,0,1.1,0
10,18:32:00,18:32:00,425,4,ERRAHBA,0,1.6,0
10,18:33:00,18:33:00,344,5,HOPITAL,0,2,0
10,18:37:00,18:37:00,375,6,gouvernerat,0,3,0
10,18:38:00,18:38:00,374,7,echebilia,0,3.3,0
10,18:40:00,18:40:00,412,8,ZONE INDUST,0,4.1,0
11,18:40:00,18:40:00,412,1,ZONE INDUST,0,0,0
11,18:42:00,18:42:00,374,2,echebilia,0,.8,0
11,18:43:00,18:43:00,375,3,gouvernerat,0,1.1,0
11,18:47:00,18:47:00,344,4,HOPITAL,0,2.1,0
11,18:48:00,18:48:00,425,5,ERRAHBA,0,2.5,0
11,18:49:00,18:49:00,401,6,AWLED FARHAN,0,3,0
11,18:51:00,18:51:00,433,7,BAB KHOUKHA,0,3.7,0
11,18:55:00,18:55:00,432,8,BAB JEDID,0,4.1,0
12,09:00:00,09:00:00,429,1,Immeubles El Mansourah,0,0,0
12,09:15:00,09:15:00,432,2,BAB JEDID,0,4,0
13,07:20:00,07:20:00,429,1,Immeubles El Mansourah,0,0,0
13,07:22:00,07:22:00,101,2,Manufacture des tabacs,0,.75,0
13,07:24:00,07:24:00,311,3,Ecole Beit Al Hikma,0,1.35,0
13,07:26:00,07:26:00,367,4,CITE EL MOIZ,0,1.65,0
13,07:28:00,07:28:00,402,5,CITE M.ALI (Aller),0,2.25,0
13,07:30:00,07:30:00,368,6,Pharmacie Douira,0,3,0
13,07:32:00,07:32:00,392,7,Garde Nationale,0,3.3,0
13,07:34:00,07:34:00,601,8,X - SOUSSE,0,4,0
13,07:36:00,07:36:00,432,9,BAB JEDID,0,4.6,0
13,07:38:00,07:38:00,433,10,BAB KHOUKHA,0,4.9,0
13,07:40:00,07:40:00,401,11,AWLED FARHAN,0,5.8,0
13,07:42:00,07:42:00,425,12,ERRAHBA,0,6.1,0
13,07:44:00,07:44:00,344,13,HOPITAL,0,6.3,0
13,07:46:00,07:46:00,416,14,HOPITAL-Urgences,0,6.8,0
13,07:48:00,07:48:00,369,15,Pharmacie HIND GHITH,0,7.1,0
13,07:50:00,07:50:00,404,16,AGIL,0,8.3,0
13,07:52:00,07:52:00,417,17,TRAVAUX,0,8.9,0
13,07:54:00,07:54:00,402,18,CITE M.ALI (Aller),0,9.5,0
13,07:56:00,07:56:00,367,19,CITE EL MOIZ,0,10.1,0
13,07:58:00,07:58:00,311,20,Ecole Beit Al Hikma,0,10.4,0
13,08:00:00,08:00:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
13,08:02:00,08:02:00,101,22,Manufacture des tabacs,0,11.05,0
13,08:05:00,08:05:00,386,23,Centre des etudes islamiques,0,12,0
14,08:00:00,08:00:00,429,1,Immeubles El Mansourah,0,0,0
14,08:02:00,08:02:00,101,2,Manufacture des tabacs,0,.75,0
14,08:04:00,08:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
14,08:06:00,08:06:00,367,4,CITE EL MOIZ,0,1.65,0
14,08:08:00,08:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
14,08:10:00,08:10:00,368,6,Pharmacie Douira,0,3,0
14,08:12:00,08:12:00,392,7,Garde Nationale,0,3.3,0
14,08:14:00,08:14:00,601,8,X - SOUSSE,0,4,0
14,08:16:00,08:16:00,432,9,BAB JEDID,0,4.6,0
14,08:18:00,08:18:00,433,10,BAB KHOUKHA,0,4.9,0
14,08:20:00,08:20:00,401,11,AWLED FARHAN,0,5.8,0
14,08:22:00,08:22:00,425,12,ERRAHBA,0,6.1,0
14,08:24:00,08:24:00,344,13,HOPITAL,0,6.3,0
14,08:26:00,08:26:00,416,14,HOPITAL-Urgences,0,6.8,0
14,08:28:00,08:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
14,08:30:00,08:30:00,404,16,AGIL,0,8.3,0
14,08:32:00,08:32:00,417,17,TRAVAUX,0,8.9,0
14,08:34:00,08:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
14,08:36:00,08:36:00,367,19,CITE EL MOIZ,0,10.1,0
14,08:38:00,08:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
14,08:40:00,08:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
14,08:42:00,08:42:00,101,22,Manufacture des tabacs,0,11.05,0
14,08:45:00,08:45:00,386,23,Centre des etudes islamiques,0,12,0
15,08:30:00,08:30:00,429,1,Immeubles El Mansourah,0,0,0
15,08:32:00,08:32:00,101,2,Manufacture des tabacs,0,.75,0
15,08:34:00,08:34:00,311,3,Ecole Beit Al Hikma,0,1.35,0
15,08:36:00,08:36:00,367,4,CITE EL MOIZ,0,1.65,0
15,08:38:00,08:38:00,402,5,CITE M.ALI (Aller),0,2.25,0
15,08:40:00,08:40:00,368,6,Pharmacie Douira,0,3,0
15,08:42:00,08:42:00,392,7,Garde Nationale,0,3.3,0
15,08:44:00,08:44:00,601,8,X - SOUSSE,0,4,0
15,08:46:00,08:46:00,432,9,BAB JEDID,0,4.6,0
15,08:48:00,08:48:00,433,10,BAB KHOUKHA,0,4.9,0
15,08:50:00,08:50:00,401,11,AWLED FARHAN,0,5.8,0
15,08:52:00,08:52:00,425,12,ERRAHBA,0,6.1,0
15,08:54:00,08:54:00,344,13,HOPITAL,0,6.3,0
15,08:56:00,08:56:00,416,14,HOPITAL-Urgences,0,6.8,0
15,08:58:00,08:58:00,369,15,Pharmacie HIND GHITH,0,7.1,0
15,09:00:00,09:00:00,404,16,AGIL,0,8.3,0
15,09:02:00,09:02:00,417,17,TRAVAUX,0,8.9,0
15,09:04:00,09:04:00,402,18,CITE M.ALI (Aller),0,9.5,0
15,09:06:00,09:06:00,367,19,CITE EL MOIZ,0,10.1,0
15,09:08:00,09:08:00,311,20,Ecole Beit Al Hikma,0,10.4,0
15,09:10:00,09:10:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
15,09:12:00,09:12:00,101,22,Manufacture des tabacs,0,11.05,0
15,09:15:00,09:15:00,386,23,Centre des etudes islamiques,0,12,0
16,09:00:00,09:00:00,429,1,Immeubles El Mansourah,0,0,0
16,09:02:00,09:02:00,101,2,Manufacture des tabacs,0,.75,0
16,09:04:00,09:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
16,09:06:00,09:06:00,367,4,CITE EL MOIZ,0,1.65,0
16,09:08:00,09:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
16,09:10:00,09:10:00,368,6,Pharmacie Douira,0,3,0
16,09:12:00,09:12:00,392,7,Garde Nationale,0,3.3,0
16,09:14:00,09:14:00,601,8,X - SOUSSE,0,4,0
16,09:16:00,09:16:00,432,9,BAB JEDID,0,4.6,0
16,09:18:00,09:18:00,433,10,BAB KHOUKHA,0,4.9,0
16,09:20:00,09:20:00,401,11,AWLED FARHAN,0,5.8,0
16,09:22:00,09:22:00,425,12,ERRAHBA,0,6.1,0
16,09:24:00,09:24:00,344,13,HOPITAL,0,6.3,0
16,09:26:00,09:26:00,416,14,HOPITAL-Urgences,0,6.8,0
16,09:28:00,09:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
16,09:30:00,09:30:00,404,16,AGIL,0,8.3,0
16,09:32:00,09:32:00,417,17,TRAVAUX,0,8.9,0
16,09:34:00,09:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
16,09:36:00,09:36:00,367,19,CITE EL MOIZ,0,10.1,0
16,09:38:00,09:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
16,09:40:00,09:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
16,09:42:00,09:42:00,101,22,Manufacture des tabacs,0,11.05,0
16,09:45:00,09:45:00,386,23,Centre des etudes islamiques,0,12,0
17,10:00:00,10:00:00,429,1,Immeubles El Mansourah,0,0,0
17,10:02:00,10:02:00,101,2,Manufacture des tabacs,0,.75,0
17,10:04:00,10:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
17,10:06:00,10:06:00,367,4,CITE EL MOIZ,0,1.65,0
17,10:08:00,10:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
17,10:10:00,10:10:00,368,6,Pharmacie Douira,0,3,0
17,10:12:00,10:12:00,392,7,Garde Nationale,0,3.3,0
17,10:14:00,10:14:00,601,8,X - SOUSSE,0,4,0
17,10:16:00,10:16:00,432,9,BAB JEDID,0,4.6,0
17,10:18:00,10:18:00,433,10,BAB KHOUKHA,0,4.9,0
17,10:20:00,10:20:00,401,11,AWLED FARHAN,0,5.8,0
17,10:22:00,10:22:00,425,12,ERRAHBA,0,6.1,0
17,10:24:00,10:24:00,344,13,HOPITAL,0,6.3,0
17,10:26:00,10:26:00,416,14,HOPITAL-Urgences,0,6.8,0
17,10:28:00,10:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
17,10:30:00,10:30:00,404,16,AGIL,0,8.3,0
17,10:32:00,10:32:00,417,17,TRAVAUX,0,8.9,0
17,10:34:00,10:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
17,10:36:00,10:36:00,367,19,CITE EL MOIZ,0,10.1,0
17,10:38:00,10:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
17,10:40:00,10:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
17,10:42:00,10:42:00,101,22,Manufacture des tabacs,0,11.05,0
17,10:45:00,10:45:00,386,23,Centre des etudes islamiques,0,12,0
18,10:00:00,10:00:00,429,1,Immeubles El Mansourah,0,0,0
18,10:02:00,10:02:00,101,2,Manufacture des tabacs,0,.75,0
18,10:04:00,10:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
18,10:06:00,10:06:00,367,4,CITE EL MOIZ,0,1.65,0
18,10:08:00,10:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
18,10:10:00,10:10:00,368,6,Pharmacie Douira,0,3,0
18,10:12:00,10:12:00,392,7,Garde Nationale,0,3.3,0
18,10:14:00,10:14:00,601,8,X - SOUSSE,0,4,0
18,10:16:00,10:16:00,432,9,BAB JEDID,0,4.6,0
18,10:18:00,10:18:00,433,10,BAB KHOUKHA,0,4.9,0
18,10:20:00,10:20:00,401,11,AWLED FARHAN,0,5.8,0
18,10:22:00,10:22:00,425,12,ERRAHBA,0,6.1,0
18,10:24:00,10:24:00,344,13,HOPITAL,0,6.3,0
18,10:26:00,10:26:00,416,14,HOPITAL-Urgences,0,6.8,0
18,10:28:00,10:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
18,10:30:00,10:30:00,404,16,AGIL,0,8.3,0
18,10:32:00,10:32:00,417,17,TRAVAUX,0,8.9,0
18,10:34:00,10:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
18,10:36:00,10:36:00,367,19,CITE EL MOIZ,0,10.1,0
18,10:38:00,10:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
18,10:40:00,10:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
18,10:42:00,10:42:00,101,22,Manufacture des tabacs,0,11.05,0
18,10:45:00,10:45:00,386,23,Centre des etudes islamiques,0,12,0
19,11:00:00,11:00:00,429,1,Immeubles El Mansourah,0,0,0
19,11:02:00,11:02:00,101,2,Manufacture des tabacs,0,.75,0
19,11:04:00,11:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
19,11:06:00,11:06:00,367,4,CITE EL MOIZ,0,1.65,0
19,11:08:00,11:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
19,11:10:00,11:10:00,368,6,Pharmacie Douira,0,3,0
19,11:12:00,11:12:00,392,7,Garde Nationale,0,3.3,0
19,11:14:00,11:14:00,601,8,X - SOUSSE,0,4,0
19,11:16:00,11:16:00,432,9,BAB JEDID,0,4.6,0
19,11:18:00,11:18:00,433,10,BAB KHOUKHA,0,4.9,0
19,11:20:00,11:20:00,401,11,AWLED FARHAN,0,5.8,0
19,11:22:00,11:22:00,425,12,ERRAHBA,0,6.1,0
19,11:24:00,11:24:00,344,13,HOPITAL,0,6.3,0
19,11:26:00,11:26:00,416,14,HOPITAL-Urgences,0,6.8,0
19,11:28:00,11:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
19,11:30:00,11:30:00,404,16,AGIL,0,8.3,0
19,11:32:00,11:32:00,417,17,TRAVAUX,0,8.9,0
19,11:34:00,11:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
19,11:36:00,11:36:00,367,19,CITE EL MOIZ,0,10.1,0
19,11:38:00,11:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
19,11:40:00,11:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
19,11:42:00,11:42:00,101,22,Manufacture des tabacs,0,11.05,0
19,11:45:00,11:45:00,386,23,Centre des etudes islamiques,0,12,0
20,11:00:00,11:00:00,429,1,Immeubles El Mansourah,0,0,0
20,11:02:00,11:02:00,101,2,Manufacture des tabacs,0,.75,0
20,11:04:00,11:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
20,11:06:00,11:06:00,367,4,CITE EL MOIZ,0,1.65,0
20,11:08:00,11:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
20,11:10:00,11:10:00,368,6,Pharmacie Douira,0,3,0
20,11:12:00,11:12:00,392,7,Garde Nationale,0,3.3,0
20,11:14:00,11:14:00,601,8,X - SOUSSE,0,4,0
20,11:16:00,11:16:00,432,9,BAB JEDID,0,4.6,0
20,11:18:00,11:18:00,433,10,BAB KHOUKHA,0,4.9,0
20,11:20:00,11:20:00,401,11,AWLED FARHAN,0,5.8,0
20,11:22:00,11:22:00,425,12,ERRAHBA,0,6.1,0
20,11:24:00,11:24:00,344,13,HOPITAL,0,6.3,0
20,11:26:00,11:26:00,416,14,HOPITAL-Urgences,0,6.8,0
20,11:28:00,11:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
20,11:30:00,11:30:00,404,16,AGIL,0,8.3,0
20,11:32:00,11:32:00,417,17,TRAVAUX,0,8.9,0
20,11:34:00,11:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
20,11:36:00,11:36:00,367,19,CITE EL MOIZ,0,10.1,0
20,11:38:00,11:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
20,11:40:00,11:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
20,11:42:00,11:42:00,101,22,Manufacture des tabacs,0,11.05,0
20,11:45:00,11:45:00,386,23,Centre des etudes islamiques,0,12,0
21,12:00:00,12:00:00,429,1,Immeubles El Mansourah,0,0,0
21,12:02:00,12:02:00,101,2,Manufacture des tabacs,0,.75,0
21,12:04:00,12:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
21,12:06:00,12:06:00,367,4,CITE EL MOIZ,0,1.65,0
21,12:08:00,12:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
21,12:10:00,12:10:00,368,6,Pharmacie Douira,0,3,0
21,12:12:00,12:12:00,392,7,Garde Nationale,0,3.3,0
21,12:14:00,12:14:00,601,8,X - SOUSSE,0,4,0
21,12:16:00,12:16:00,432,9,BAB JEDID,0,4.6,0
21,12:18:00,12:18:00,433,10,BAB KHOUKHA,0,4.9,0
21,12:20:00,12:20:00,401,11,AWLED FARHAN,0,5.8,0
21,12:22:00,12:22:00,425,12,ERRAHBA,0,6.1,0
21,12:24:00,12:24:00,344,13,HOPITAL,0,6.3,0
21,12:26:00,12:26:00,416,14,HOPITAL-Urgences,0,6.8,0
21,12:28:00,12:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
21,12:30:00,12:30:00,404,16,AGIL,0,8.3,0
21,12:32:00,12:32:00,417,17,TRAVAUX,0,8.9,0
21,12:34:00,12:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
21,12:36:00,12:36:00,367,19,CITE EL MOIZ,0,10.1,0
21,12:38:00,12:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
21,12:40:00,12:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
21,12:42:00,12:42:00,101,22,Manufacture des tabacs,0,11.05,0
21,12:45:00,12:45:00,386,23,Centre des etudes islamiques,0,12,0
22,13:30:00,13:30:00,429,1,Immeubles El Mansourah,0,0,0
22,13:32:00,13:32:00,101,2,Manufacture des tabacs,0,.75,0
22,13:34:00,13:34:00,311,3,Ecole Beit Al Hikma,0,1.35,0
22,13:36:00,13:36:00,367,4,CITE EL MOIZ,0,1.65,0
22,13:38:00,13:38:00,402,5,CITE M.ALI (Aller),0,2.25,0
22,13:40:00,13:40:00,368,6,Pharmacie Douira,0,3,0
22,13:42:00,13:42:00,392,7,Garde Nationale,0,3.3,0
22,13:44:00,13:44:00,601,8,X - SOUSSE,0,4,0
22,13:46:00,13:46:00,432,9,BAB JEDID,0,4.6,0
22,13:48:00,13:48:00,433,10,BAB KHOUKHA,0,4.9,0
22,13:50:00,13:50:00,401,11,AWLED FARHAN,0,5.8,0
22,13:52:00,13:52:00,425,12,ERRAHBA,0,6.1,0
22,13:54:00,13:54:00,344,13,HOPITAL,0,6.3,0
22,13:56:00,13:56:00,416,14,HOPITAL-Urgences,0,6.8,0
22,13:58:00,13:58:00,369,15,Pharmacie HIND GHITH,0,7.1,0
22,14:00:00,14:00:00,404,16,AGIL,0,8.3,0
22,14:02:00,14:02:00,417,17,TRAVAUX,0,8.9,0
22,14:04:00,14:04:00,402,18,CITE M.ALI (Aller),0,9.5,0
22,14:06:00,14:06:00,367,19,CITE EL MOIZ,0,10.1,0
22,14:08:00,14:08:00,311,20,Ecole Beit Al Hikma,0,10.4,0
22,14:10:00,14:10:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
22,14:12:00,14:12:00,101,22,Manufacture des tabacs,0,11.05,0
22,14:15:00,14:15:00,386,23,Centre des etudes islamiques,0,12,0
23,14:00:00,14:00:00,429,1,Immeubles El Mansourah,0,0,0
23,14:02:00,14:02:00,101,2,Manufacture des tabacs,0,.75,0
23,14:04:00,14:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
23,14:06:00,14:06:00,367,4,CITE EL MOIZ,0,1.65,0
23,14:08:00,14:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
23,14:10:00,14:10:00,368,6,Pharmacie Douira,0,3,0
23,14:12:00,14:12:00,392,7,Garde Nationale,0,3.3,0
23,14:14:00,14:14:00,601,8,X - SOUSSE,0,4,0
23,14:16:00,14:16:00,432,9,BAB JEDID,0,4.6,0
23,14:18:00,14:18:00,433,10,BAB KHOUKHA,0,4.9,0
23,14:20:00,14:20:00,401,11,AWLED FARHAN,0,5.8,0
23,14:22:00,14:22:00,425,12,ERRAHBA,0,6.1,0
23,14:24:00,14:24:00,344,13,HOPITAL,0,6.3,0
23,14:26:00,14:26:00,416,14,HOPITAL-Urgences,0,6.8,0
23,14:28:00,14:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
23,14:30:00,14:30:00,404,16,AGIL,0,8.3,0
23,14:32:00,14:32:00,417,17,TRAVAUX,0,8.9,0
23,14:34:00,14:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
23,14:36:00,14:36:00,367,19,CITE EL MOIZ,0,10.1,0
23,14:38:00,14:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
23,14:40:00,14:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
23,14:42:00,14:42:00,101,22,Manufacture des tabacs,0,11.05,0
23,14:45:00,14:45:00,386,23,Centre des etudes islamiques,0,12,0
24,14:30:00,14:30:00,429,1,Immeubles El Mansourah,0,0,0
24,14:32:00,14:32:00,101,2,Manufacture des tabacs,0,.75,0
24,14:34:00,14:34:00,311,3,Ecole Beit Al Hikma,0,1.35,0
24,14:36:00,14:36:00,367,4,CITE EL MOIZ,0,1.65,0
24,14:38:00,14:38:00,402,5,CITE M.ALI (Aller),0,2.25,0
24,14:40:00,14:40:00,368,6,Pharmacie Douira,0,3,0
24,14:42:00,14:42:00,392,7,Garde Nationale,0,3.3,0
24,14:44:00,14:44:00,601,8,X - SOUSSE,0,4,0
24,14:46:00,14:46:00,432,9,BAB JEDID,0,4.6,0
24,14:48:00,14:48:00,433,10,BAB KHOUKHA,0,4.9,0
24,14:50:00,14:50:00,401,11,AWLED FARHAN,0,5.8,0
24,14:52:00,14:52:00,425,12,ERRAHBA,0,6.1,0
24,14:54:00,14:54:00,344,13,HOPITAL,0,6.3,0
24,14:56:00,14:56:00,416,14,HOPITAL-Urgences,0,6.8,0
24,14:58:00,14:58:00,369,15,Pharmacie HIND GHITH,0,7.1,0
24,15:00:00,15:00:00,404,16,AGIL,0,8.3,0
24,15:02:00,15:02:00,417,17,TRAVAUX,0,8.9,0
24,15:04:00,15:04:00,402,18,CITE M.ALI (Aller),0,9.5,0
24,15:06:00,15:06:00,367,19,CITE EL MOIZ,0,10.1,0
24,15:08:00,15:08:00,311,20,Ecole Beit Al Hikma,0,10.4,0
24,15:10:00,15:10:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
24,15:12:00,15:12:00,101,22,Manufacture des tabacs,0,11.05,0
24,15:15:00,15:15:00,386,23,Centre des etudes islamiques,0,12,0
25,15:00:00,15:00:00,429,1,Immeubles El Mansourah,0,0,0
25,15:02:00,15:02:00,101,2,Manufacture des tabacs,0,.75,0
25,15:04:00,15:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
25,15:06:00,15:06:00,367,4,CITE EL MOIZ,0,1.65,0
25,15:08:00,15:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
25,15:10:00,15:10:00,368,6,Pharmacie Douira,0,3,0
25,15:12:00,15:12:00,392,7,Garde Nationale,0,3.3,0
25,15:14:00,15:14:00,601,8,X - SOUSSE,0,4,0
25,15:16:00,15:16:00,432,9,BAB JEDID,0,4.6,0
25,15:18:00,15:18:00,433,10,BAB KHOUKHA,0,4.9,0
25,15:20:00,15:20:00,401,11,AWLED FARHAN,0,5.8,0
25,15:22:00,15:22:00,425,12,ERRAHBA,0,6.1,0
25,15:24:00,15:24:00,344,13,HOPITAL,0,6.3,0
25,15:26:00,15:26:00,416,14,HOPITAL-Urgences,0,6.8,0
25,15:28:00,15:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
25,15:30:00,15:30:00,404,16,AGIL,0,8.3,0
25,15:32:00,15:32:00,417,17,TRAVAUX,0,8.9,0
25,15:34:00,15:34:00,402,18,CITE M.ALI (Aller),0,9.5,0
25,15:36:00,15:36:00,367,19,CITE EL MOIZ,0,10.1,0
25,15:38:00,15:38:00,311,20,Ecole Beit Al Hikma,0,10.4,0
25,15:40:00,15:40:00,371,21,FINANCES MANSOURAH - ALLER,0,10.8,0
25,15:42:00,15:42:00,101,22,Manufacture des tabacs,0,11.05,0
25,15:45:00,15:45:00,386,23,Centre des etudes islamiques,0,12,0
26,16:00:00,16:00:00,429,1,Immeubles El Mansourah,0,0,0
26,16:02:00,16:02:00,101,2,Manufacture des tabacs,0,.75,0
26,16:04:00,16:04:00,311,3,Ecole Beit Al Hikma,0,1.35,0
26,16:06:00,16:06:00,367,4,CITE EL MOIZ,0,1.65,0
26,16:08:00,16:08:00,402,5,CITE M.ALI (Aller),0,2.25,0
26,16:10:00,16:10:00,368,6,Pharmacie Douira,0,3,0
26,16:12:00,16:12:00,392,7,Garde Nationale,0,3.3,0
26,16:14:00,16:14:00,601,8,X - SOUSSE,0,4,0
26,16:16:00,16:16:00,432,9,BAB JEDID,0,4.6,0
26,16:18:00,16:18:00,433,10,BAB KHOUKHA,0,4.9,0
26,16:20:00,16:20:00,401,11,AWLED FARHAN,0,5.8,0
26,16:22:00,16:22:00,425,12,ERRAHBA,0,6.1,0
26,16:24:00,16:24:00,344,13,HOPITAL,0,6.3,0
26,16:26:00,16:26:00,416,14,HOPITAL-Urgences,0,6.8,0
26,16:28:00,16:28:00,369,15,Pharmacie HIND GHITH,0,7.1,0
